transaction_id,customer_id,product_id,store_id,quantity,discount_percent,sale_date
706,2573,194,15,3,20,23-05-2019
707,3477,453,1,-1,0,02-06-2020
708,3905,210,27,4,10,11-07-2021
709,2297,953,43,6,50,09-08-2019
710,847,162,42,2,,02-08-2019
711,79,440,15,-1,,03-08-2022
712,1050,992,27,10,0,21-05-2023
713,1609,826,49,2,15,07-07-2020
714,1742,254,16,4,,16-05-2020
715,2430,364,32,-1,,14-03-2021
716,3679,465,17,9,0,26-03-2019
717,1239,220,35,-1,,01-04-2022
718,4284,412,4,9,,02-11-2019
719,823,306,46,8,,03-03-2021
720,4525,221,30,3,20,05-12-2019
721,4890,989,44,-1,10,04-07-2019
722,2874,315,36,5,50,08-06-2020
723,2688,819,24,4,,15-08-2023
724,426,116,21,4,50,06-06-2020
725,16,331,10,10,,08-01-2022
726,2305,580,49,7,,26-01-2024
727,831,483,43,5,,17-11-2020
728,294,262,38,1,20,31-08-2019
729,1596,234,6,6,5,01-12-2020
730,4275,74,41,-1,5,11-06-2022
731,23,566,5,-1,15,29-12-2022
732,3887,81,24,9,,21-09-2023
733,2114,148,6,-1,0,15-10-2019
734,1855,578,39,9,0,16-04-2021
735,3295,861,31,1,20,24-05-2023
736,3388,947,23,7,15,23-02-2022
737,2738,642,4,3,15,09-08-2020
738,2591,159,41,10,,16-08-2019
739,33,305,31,3,15,22-06-2024
740,1158,139,35,3,,11-10-2019
741,2584,284,45,9,,17-01-2024
742,991,620,19,-1,10,07-02-2024
743,2592,451,19,-1,50,12-05-2024
744,4356,732,43,2,20,31-03-2019
745,201,502,50,-1,15,02-11-2022
746,2395,852,3,-1,10,23-07-2023
747,4337,423,47,1,15,04-05-2022
748,1819,383,47,3,,01-07-2021
749,2239,807,15,2,,15-06-2021
750,4955,571,8,6,,13-12-2021
751,13,293,46,-1,10,07-08-2019
752,4923,736,19,1,50,22-11-2021
753,4044,849,27,5,,27-05-2023
754,2745,156,35,-1,,21-08-2023
755,1551,401,9,6,15,12-10-2019
756,4570,684,45,1,,08-03-2020
757,2552,856,22,1,,19-03-2019
758,2706,153,26,2,5,10-08-2022
759,1513,672,17,3,50,25-07-2021
760,1215,981,1,-1,0,26-03-2019
761,3280,362,44,1,10,05-03-2021
762,798,290,44,3,0,24-08-2022
763,4499,779,28,5,0,10-06-2020
764,4329,289,38,8,20,14-08-2019
765,1045,697,35,10,50,16-02-2020
766,2517,267,21,6,10,03-03-2021
767,2964,460,15,10,5,08-04-2020
768,754,342,22,3,50,30-01-2024
769,2189,795,4,5,50,03-04-2024
770,557,361,21,9,50,02-07-2020
771,449,52,32,9,0,09-06-2020
772,4936,653,21,-1,10,23-05-2020
773,1875,479,12,3,5,12-08-2020
774,4744,6,13,1,,27-08-2019
775,60,103,22,-1,10,27-05-2021
776,4250,519,35,4,50,13-12-2021
777,3317,55,7,5,50,28-05-2024
778,3273,41,30,8,10,22-12-2019
779,3940,633,50,8,15,26-05-2023
780,4458,502,30,6,,27-09-2021
781,2350,168,35,1,50,20-05-2023
782,2377,126,21,7,50,08-11-2020
783,1061,529,37,1,5,14-01-2020
784,3877,159,2,-1,5,03-04-2024
785,340,513,39,7,15,29-12-2020
786,833,99,33,2,,26-10-2023
787,695,273,30,6,15,09-05-2023
788,1988,122,6,1,5,17-03-2019
789,377,197,18,2,5,16-06-2020
790,2245,291,25,7,50,30-01-2021
791,3207,241,29,10,20,10-06-2021
792,1155,276,2,7,0,06-01-2022
793,3047,786,12,-1,10,29-04-2023
794,2031,716,12,6,,30-05-2022
795,4235,41,15,10,,06-03-2024
796,2563,177,44,6,,19-08-2019
797,3424,348,20,3,50,25-09-2022
798,3690,346,37,3,15,15-07-2022
799,1850,696,29,8,5,31-10-2023
800,4311,373,32,1,15,18-10-2023
801,3044,732,41,3,,30-06-2019
802,3727,418,20,-1,15,23-01-2020
803,1288,604,2,5,20,27-07-2019
804,1952,38,15,1,0,07-12-2020
805,4860,668,29,2,,21-07-2023
806,510,781,21,-1,0,17-02-2024
807,4325,919,28,9,15,28-03-2020
808,4472,389,16,8,10,02-05-2021
809,4615,968,25,6,,27-12-2023
810,1241,698,5,1,10,15-04-2023
811,2325,758,44,7,10,01-12-2022
812,642,388,13,3,5,07-09-2020
813,2836,1000,6,9,,22-12-2020
814,3178,351,5,6,0,13-03-2020
815,966,558,46,9,,30-06-2020
816,167,79,31,-1,,12-09-2022
817,3801,622,36,6,10,01-02-2020
818,2310,869,23,-1,,25-04-2022
819,332,352,9,8,,30-11-2023
820,2509,864,4,6,,08-05-2021
821,4997,702,31,5,10,15-09-2023
822,411,471,32,2,50,06-03-2020
823,2750,764,23,6,,29-05-2022
824,3679,444,10,4,,26-07-2020
825,2379,663,35,-1,5,17-10-2023
826,2859,814,11,7,,14-01-2023
827,1965,717,5,10,10,30-11-2020
828,4608,160,27,7,10,10-04-2022
829,3616,433,42,9,20,07-01-2024
830,681,743,42,9,10,29-03-2019
831,3138,592,23,5,5,04-04-2019
832,4378,550,10,2,,16-01-2020
833,4091,482,50,10,15,17-05-2019
834,335,97,7,5,10,22-04-2022
835,145,267,28,4,,23-06-2021
836,1344,596,19,4,5,13-05-2023
837,2937,829,15,-1,5,07-10-2022
838,640,196,46,6,15,06-06-2021
839,680,387,11,-1,,13-08-2019
840,713,570,24,4,5,30-09-2022
841,283,616,12,10,,25-03-2020
842,3058,929,6,2,50,24-02-2021
843,491,864,9,4,15,22-05-2024
844,1404,324,38,1,15,02-11-2023
845,4640,823,14,9,50,16-06-2019
846,1833,739,15,7,20,09-10-2023
847,2188,317,15,-1,,12-03-2019
848,158,976,6,-1,15,07-10-2021
849,1353,65,2,4,10,16-01-2019
850,3486,812,48,10,15,03-08-2019
851,4303,834,31,-1,50,23-08-2021
852,1209,604,41,9,5,17-05-2021
853,237,697,33,1,20,11-11-2022
854,2115,749,35,10,20,17-03-2022
855,1605,318,49,10,5,24-07-2020
856,1111,999,6,7,10,28-04-2019
857,4803,307,7,2,,21-06-2024
858,4904,112,9,3,50,05-08-2022
859,1311,506,24,10,15,31-03-2023
860,4248,729,35,9,,31-03-2020
861,1991,371,19,9,20,29-03-2022
862,3921,678,16,-1,50,25-03-2020
863,355,587,5,4,20,09-01-2023
864,1720,189,21,10,20,06-03-2019
865,1955,117,5,8,,14-02-2024
866,4029,645,7,-1,,08-03-2024
867,2105,297,31,7,,10-12-2022
868,4746,82,43,5,,08-08-2021
869,1295,84,39,-1,15,30-10-2019
870,1643,553,44,5,5,10-09-2023
871,2343,956,2,-1,15,23-04-2020
872,4473,927,1,5,5,07-11-2019
873,1280,178,21,7,20,25-10-2020
874,583,474,12,5,15,24-07-2019
875,876,85,20,7,,30-07-2022
876,2002,458,44,8,50,04-04-2024
877,3168,381,6,-1,,23-10-2019
878,3638,741,14,8,50,01-02-2023
879,350,785,23,3,,20-02-2021
880,3424,934,11,-1,50,22-10-2020
881,249,445,44,-1,20,21-06-2021
882,4156,908,8,8,5,09-12-2023
883,161,422,47,2,0,25-12-2020
884,1122,722,39,9,5,26-01-2022
885,4140,901,1,3,15,31-08-2021
886,95,578,44,8,5,16-01-2024
887,568,384,40,8,0,25-09-2022
888,576,251,23,1,0,01-09-2020
889,2510,433,7,9,5,06-05-2021
890,2660,401,6,8,,23-04-2022
891,703,536,20,5,20,25-09-2023
892,227,743,8,8,20,26-12-2021
893,1387,812,50,1,0,23-09-2021
894,125,157,42,6,10,03-03-2023
895,4485,746,21,3,5,13-04-2021
896,4299,454,43,4,,15-05-2024
897,4594,535,9,5,50,13-06-2019
898,3881,518,45,7,5,16-02-2024
899,97,457,36,1,50,10-12-2020
900,1132,575,22,4,15,16-06-2022
901,2609,31,48,6,15,28-07-2023
902,415,375,3,8,0,23-12-2023
903,345,101,3,7,0,30-05-2019
904,707,638,12,9,0,28-09-2021
905,1321,421,1,4,20,28-09-2019
906,2446,184,24,1,10,22-01-2019
907,1938,597,33,6,,22-12-2019
908,2545,274,8,7,15,12-02-2022
909,4381,706,46,5,5,12-07-2021
910,1914,981,26,7,20,29-06-2019
911,1293,435,14,1,20,01-02-2019
912,4986,559,31,-1,,15-04-2020
913,2860,609,31,1,,27-03-2023
914,1724,129,26,6,5,27-06-2020
915,702,940,48,9,5,05-09-2019
916,4833,286,2,3,,01-11-2021
917,3635,122,44,-1,10,23-09-2020
918,2264,228,40,5,,02-02-2024
919,4966,613,3,1,20,12-11-2021
920,1673,483,7,7,15,25-05-2019
921,2055,336,40,3,15,06-04-2020
922,215,339,45,9,15,27-06-2022
923,4825,318,15,2,20,17-04-2021
924,3098,773,48,8,10,10-02-2021
925,4118,366,37,5,10,10-06-2024
926,4300,969,3,8,50,23-05-2019
927,3286,290,6,-1,5,03-01-2024
928,1466,834,20,8,,21-08-2020
929,1653,811,3,-1,,20-03-2023
930,2394,723,29,6,,04-07-2019
931,3122,98,39,3,15,16-04-2021
932,4080,755,10,7,,27-04-2024
933,3442,903,31,2,10,16-12-2020
934,3042,836,1,8,5,23-07-2022
935,2397,790,12,1,50,03-05-2022
936,3253,288,13,-1,50,25-08-2022
937,2475,524,29,1,20,01-05-2020
938,1901,336,8,8,50,24-01-2023
939,2993,898,21,-1,,31-07-2019
940,727,533,9,5,0,20-03-2024
941,1313,254,37,2,,08-12-2022
942,2196,674,5,10,50,28-02-2023
943,691,927,23,8,20,21-03-2019
944,2020,11,21,5,50,07-06-2019
945,2082,586,48,-1,15,23-07-2019
946,1605,730,15,7,50,12-05-2019
947,82,804,48,-1,5,14-12-2022
948,397,510,15,6,50,21-09-2019
949,180,580,17,8,5,02-09-2021
950,2159,532,11,9,15,19-03-2019
951,3956,766,1,-1,,01-11-2019
952,4788,751,32,7,,13-07-2022
953,4887,962,49,3,20,04-03-2022
954,2122,829,45,3,0,03-06-2021
955,3901,773,12,1,15,29-04-2024
956,3532,119,31,3,,16-03-2021
957,101,518,38,-1,50,17-03-2021
958,2815,779,1,2,50,15-09-2019
959,3062,980,33,6,0,18-04-2019
960,3742,539,7,-1,0,13-05-2022
961,1716,268,2,9,5,12-10-2019
962,4377,61,4,5,20,02-10-2022
963,1347,551,28,9,5,21-11-2019
964,987,569,26,7,,09-09-2019
965,4460,980,35,4,5,07-07-2021
966,3858,59,15,-1,,12-05-2020
967,2805,769,28,2,50,15-12-2020
968,4664,862,30,5,0,23-08-2022
969,3215,960,28,-1,50,06-03-2020
970,2689,186,14,4,,25-10-2021
971,1335,606,17,1,5,21-03-2021
972,1050,665,8,-1,10,17-09-2021
973,849,76,14,-1,,12-05-2024
974,2902,683,3,-1,0,02-06-2021
975,1456,387,46,9,,23-07-2023
976,2650,328,14,3,10,24-06-2021
977,1841,637,6,4,0,16-07-2023
978,4576,14,50,1,0,03-08-2023
979,3750,399,14,4,5,13-02-2023
980,4079,187,3,4,,19-04-2021
981,3415,311,37,2,,11-02-2019
982,3952,164,21,-1,50,27-12-2020
983,1411,76,10,3,10,18-02-2022
984,1667,530,45,-1,,26-09-2020
985,2250,634,18,7,,16-03-2022
986,2932,525,28,2,5,16-06-2022
987,1332,312,40,3,15,19-09-2022
988,430,775,19,2,0,29-12-2019
989,882,402,42,1,15,20-01-2020
990,3893,208,4,5,20,31-08-2022
991,3651,237,19,-1,50,29-03-2024
992,4915,297,36,5,5,21-07-2020
993,4407,137,37,6,15,09-03-2024
994,4260,713,3,3,0,21-03-2021
995,101,551,2,7,0,09-12-2019
996,4406,551,32,4,50,08-04-2023
997,775,155,25,6,20,09-05-2022
998,262,43,3,10,10,11-05-2022
999,2263,966,36,8,20,03-11-2023
1000,4371,950,18,10,0,29-09-2021
1001,975,519,41,6,15,14-02-2023
1002,3741,345,13,4,15,04-08-2019
1003,3352,879,32,1,15,29-05-2024
1004,3954,864,9,5,15,31-08-2019
1005,1702,322,8,-1,15,10-01-2024
1006,1079,236,20,9,,27-06-2019
1007,1692,693,44,8,50,13-09-2020
1008,3457,387,40,-1,5,03-09-2023
1009,2441,607,33,6,,23-08-2020
1010,1114,754,20,7,0,04-06-2021
1011,849,794,32,8,10,07-08-2022
1012,367,314,14,2,10,12-04-2019
1013,11,59,43,5,5,26-03-2019
1014,540,935,9,8,10,24-08-2023
1015,1911,815,9,10,20,12-07-2020
1016,2601,911,45,4,,18-10-2021
1017,257,291,9,8,50,08-03-2023
1018,3940,310,10,7,10,12-06-2022
1019,1081,813,15,2,10,04-02-2023
1020,2040,570,41,3,50,11-10-2022
1021,4717,267,49,1,15,12-01-2020
1022,4524,420,38,-1,10,16-11-2020
1023,1502,262,45,4,,10-12-2023
1024,2087,926,15,1,,26-03-2020
1025,2571,762,16,3,0,01-07-2020
1026,3756,287,46,5,5,28-12-2023
1027,2679,892,27,3,10,17-01-2021
1028,990,591,23,-1,,26-11-2019
1029,3042,552,5,-1,,12-12-2021
1030,4806,29,8,1,0,30-09-2021
1031,3113,978,4,8,15,15-06-2024
1032,4896,760,19,5,10,24-03-2022
1033,1150,87,24,-1,5,31-10-2020
1034,1125,781,20,-1,5,24-08-2020
1035,328,4,1,9,50,29-01-2024
1036,1912,830,4,2,10,23-12-2023
1037,1935,82,47,5,0,12-03-2021
1038,4754,9,50,8,0,07-03-2022
1039,1179,397,43,4,0,12-08-2019
1040,3646,139,38,2,,25-11-2020
1041,1926,915,50,1,,24-03-2019
1042,3329,443,43,7,15,27-11-2021
1043,3902,197,22,2,,27-01-2023
1044,509,101,7,10,15,06-03-2023
1045,3564,579,24,1,20,28-02-2021
1046,2464,625,9,1,0,29-03-2020
1047,2652,149,46,1,15,27-03-2023
1048,4883,920,21,5,50,25-11-2023
1049,1227,780,38,4,,26-11-2022
1050,1231,586,50,3,15,14-01-2022
1051,3366,648,29,6,,18-04-2022
1052,39,446,19,6,0,02-10-2019
1053,3065,96,21,-1,,25-04-2021
1054,3163,524,37,8,5,27-08-2022
1055,3703,517,23,-1,0,22-05-2021
1056,4942,318,20,8,5,13-02-2024
1057,1193,704,34,10,20,22-04-2023
1058,3481,842,35,4,10,19-12-2023
1059,2926,263,32,-1,50,25-06-2020
1060,53,959,30,3,5,03-08-2023
1061,3870,580,7,6,0,08-06-2019
1062,4412,830,39,1,,16-02-2021
1063,2553,851,9,4,5,08-07-2023
1064,1439,545,10,4,0,18-09-2022
1065,2805,959,41,4,,01-03-2022
1066,3683,863,48,10,,20-06-2024
1067,429,42,13,10,15,27-04-2021
1068,4376,231,31,6,0,12-11-2023
1069,1092,616,15,4,10,04-05-2020
1070,3469,759,49,3,50,03-09-2021
1071,2169,548,1,5,,26-12-2022
1072,896,766,18,8,,31-07-2023
1073,3628,347,1,9,0,25-04-2021
1074,1629,15,41,9,,28-04-2023
1075,3352,830,22,2,20,02-02-2024
1076,3362,384,28,7,20,15-03-2020
1077,1907,938,46,4,0,24-07-2022
1078,1505,375,48,-1,50,17-02-2022
1079,207,909,19,5,50,16-09-2019
1080,4839,726,2,-1,10,26-09-2020
1081,1087,516,6,-1,20,03-06-2023
1082,1355,949,20,5,,27-05-2023
1083,3529,841,10,8,10,23-12-2023
1084,1899,635,40,4,15,21-03-2020
1085,4101,204,49,8,15,04-08-2021
1086,3263,939,11,3,15,14-03-2024
1087,2766,433,37,10,,14-03-2023
1088,2177,170,18,-1,15,27-05-2021
1089,1504,11,34,10,5,19-02-2022
1090,2061,332,48,10,50,23-03-2022
1091,440,118,10,5,20,20-07-2021
1092,4967,450,32,9,10,08-01-2020
1093,3605,752,27,6,15,12-01-2020
1094,4121,519,49,1,10,11-02-2019
1095,3521,713,37,4,20,18-07-2023
1096,1083,953,16,6,10,08-05-2023
1097,1646,693,19,10,10,14-04-2020
1098,359,560,33,-1,5,01-10-2021
1099,1176,301,33,9,,20-11-2019
1100,125,308,16,2,20,02-01-2024
1101,717,435,14,-1,5,14-05-2019
1102,1134,293,42,-1,10,30-08-2022
1103,1361,412,38,2,0,06-12-2023
1104,3306,724,32,10,,05-06-2019
1105,2214,215,14,1,,18-09-2020
1106,4160,442,33,3,5,25-10-2023
1107,1208,174,3,1,5,08-03-2019
1108,1136,276,46,8,,13-06-2024
1109,838,272,39,1,50,06-09-2022
1110,2440,717,42,-1,20,05-01-2023
1111,2385,794,43,-1,20,13-03-2019
1112,4457,655,3,10,15,16-10-2023
1113,50,685,40,-1,10,31-01-2021
1114,4278,874,27,10,15,04-04-2021
1115,400,567,21,10,5,04-12-2021
1116,4417,348,9,1,15,28-03-2020
1117,1902,301,15,-1,50,19-11-2021
1118,1159,226,47,-1,20,24-03-2024
1119,3697,758,43,5,50,09-04-2022
1120,4090,269,16,3,,15-01-2023
1121,941,51,9,1,15,08-05-2022
1122,3377,933,4,10,5,25-06-2020
1123,1842,613,26,5,,06-01-2019
1124,192,408,9,1,20,02-12-2020
1125,4819,737,40,4,10,08-02-2023
1126,4467,455,2,-1,10,11-08-2022
1127,224,849,34,1,5,28-08-2022
1128,1937,691,26,7,15,14-03-2021
1129,890,135,33,9,20,04-02-2022
1130,3536,870,44,-1,20,11-05-2024
1131,655,934,46,-1,15,12-01-2022
1132,2707,436,27,7,20,22-04-2023
1133,22,641,13,8,50,27-05-2019
1134,4119,995,16,2,10,11-06-2024
1135,4978,397,31,7,20,09-06-2024
1136,4941,161,16,2,0,03-06-2022
1137,3250,825,1,-1,,25-12-2019
1138,2271,56,3,7,,16-11-2019
1139,1448,796,22,10,20,15-08-2021
1140,2982,787,5,7,5,11-01-2022
1141,2708,674,20,4,,26-01-2019
1142,4858,789,25,5,50,04-07-2020
1143,2766,254,14,3,20,15-01-2019
1144,2214,148,36,7,20,15-02-2022
1145,3787,519,35,2,,12-08-2023
1146,4259,336,48,3,,02-02-2023
1147,2819,644,10,6,15,22-10-2022
1148,726,745,22,3,5,10-08-2019
1149,1958,752,41,10,,11-04-2024
1150,1661,666,50,9,0,09-01-2024
1151,3647,907,36,3,50,13-11-2023
1152,3709,935,27,7,50,11-06-2019
1153,1471,747,24,1,,05-09-2021
1154,4025,688,29,2,50,15-03-2023
1155,1436,687,30,1,5,07-08-2022
1156,2404,63,22,5,0,24-04-2022
1157,4108,898,18,-1,,17-05-2023
1158,4991,87,50,8,,22-06-2023
1159,1932,291,2,-1,,02-08-2023
1160,2431,807,9,9,,01-04-2022
1161,3867,628,33,8,15,10-06-2019
1162,3566,750,49,6,15,05-06-2024
1163,2662,31,23,-1,10,24-12-2023
1164,4509,869,43,1,,01-04-2023
1165,1391,42,28,2,10,11-06-2020
1166,177,132,27,-1,,17-05-2023
1167,4037,901,7,9,50,06-07-2020
1168,3062,79,28,10,10,05-04-2023
1169,4340,309,28,6,5,30-04-2023
1170,204,789,2,5,50,14-09-2020
1171,2611,392,35,-1,50,13-10-2022
1172,1999,232,49,-1,0,27-09-2022
1173,2259,18,22,1,5,03-02-2020
1174,1717,871,22,9,15,17-03-2019
1175,1714,623,6,2,20,11-03-2020
1176,1914,56,2,2,0,28-06-2019
1177,1868,317,39,-1,10,02-07-2023
1178,4143,119,20,5,,23-12-2019
1179,3601,662,45,4,15,07-03-2023
1180,2735,806,49,4,,16-02-2024
1181,2047,804,9,6,20,23-12-2019
1182,1178,379,35,7,0,22-03-2019
1183,372,774,31,6,50,01-02-2021
1184,1692,332,28,1,0,09-03-2022
1185,3010,936,5,10,,25-03-2019
1186,3246,236,33,4,,17-05-2024
1187,3269,675,40,5,20,08-04-2023
1188,18,878,26,4,50,25-11-2023
1189,4938,473,18,4,,17-08-2019
1190,4309,689,22,2,50,12-09-2021
1191,3027,218,22,10,0,09-02-2020
1192,1699,124,28,-1,,26-07-2023
1193,3986,258,10,5,20,01-09-2022
1194,680,78,33,9,5,10-05-2024
1195,1882,760,5,1,10,19-12-2022
1196,4903,897,32,4,15,12-04-2023
1197,2575,294,50,8,,30-01-2023
1198,1115,847,8,2,,24-04-2020
1199,908,535,9,-1,5,07-03-2020
1200,812,321,18,-1,,13-06-2021
1201,2913,21,14,8,0,06-01-2019
1202,245,299,21,5,15,02-08-2019
1203,4949,526,16,-1,10,13-12-2022
1204,4661,838,3,9,0,05-11-2020
1205,1724,110,48,9,,19-03-2022
1206,341,350,12,8,,08-05-2019
1207,38,14,45,4,20,03-04-2024
1208,1232,84,11,10,,19-10-2020
1209,980,528,31,5,15,24-09-2022
1210,1198,161,3,7,,09-08-2019
1211,3780,413,32,7,,14-10-2022
1212,4409,29,36,-1,5,14-11-2022
1213,3609,135,34,10,20,29-07-2021
1214,3819,488,38,7,5,20-01-2024
1215,3207,882,14,2,15,13-03-2019
1216,1343,754,41,3,,11-11-2022
1217,4210,321,26,-1,20,06-03-2019
1218,132,600,13,1,5,12-06-2024
1219,268,872,29,-1,20,12-06-2023
1220,162,973,12,8,0,04-02-2019
1221,2104,698,34,-1,10,04-04-2024
1222,3022,82,19,5,10,05-04-2022
1223,1248,295,14,-1,15,29-01-2019
1224,1943,849,6,8,10,14-05-2021
1225,3415,41,5,3,10,08-01-2021
1226,4622,800,23,8,50,30-06-2022
1227,1896,505,1,6,0,30-04-2022
1228,2830,963,23,9,10,19-03-2021
1229,565,408,45,8,15,28-08-2022
1230,3253,132,27,10,,20-03-2021
1231,1851,744,38,-1,,01-07-2023
1232,3544,566,10,2,,16-07-2022
1233,3372,131,17,4,,03-01-2019
1234,2462,101,8,8,0,14-07-2020
1235,65,134,5,4,50,05-07-2019
1236,4396,672,2,8,10,17-10-2021
1237,4784,273,25,9,50,23-12-2019
1238,4946,810,10,7,10,31-07-2022
1239,2852,829,49,5,20,17-07-2020
1240,4118,570,17,9,15,22-06-2021
1241,182,600,11,7,5,03-04-2024
1242,4841,753,20,3,15,03-02-2021
1243,2289,116,33,3,15,15-12-2022
1244,2965,919,22,-1,,29-01-2019
1245,3208,99,24,7,,10-05-2023
1246,2357,566,30,2,20,09-03-2022
1247,1548,634,16,2,5,19-10-2020
1248,1861,160,6,1,50,14-11-2023
1249,2030,733,44,3,0,09-01-2022
1250,4768,83,49,9,,29-04-2019
1251,3079,443,10,6,5,19-10-2020
1252,4120,762,33,-1,20,04-04-2024
1253,3191,210,21,5,,03-06-2021
1254,3073,808,15,1,0,02-06-2022
1255,4928,956,44,-1,50,15-10-2021
1256,4344,308,21,-1,20,20-12-2021
1257,3924,369,26,-1,5,20-02-2021
1258,1739,519,4,-1,10,07-12-2023
1259,1212,926,11,6,50,22-06-2023
1260,3229,698,17,9,50,23-03-2019
1261,1467,113,39,4,10,10-07-2022
1262,4121,190,38,1,20,02-04-2021
1263,1932,156,2,5,,17-11-2019
1264,2563,484,15,-1,0,19-09-2023
1265,488,290,28,3,15,20-02-2024
1266,1795,932,37,6,5,13-01-2020
1267,4415,79,14,2,0,04-03-2022
1268,3284,339,49,-1,50,03-02-2019
1269,1086,566,48,-1,50,18-11-2020
1270,1723,213,10,1,50,31-12-2019
1271,4748,832,29,1,15,19-10-2021
1272,4069,86,17,4,50,04-05-2020
1273,4818,149,28,-1,,29-04-2024
1274,2998,783,31,5,,10-07-2020
1275,3647,733,30,8,15,18-09-2019
1276,729,959,20,2,10,22-01-2023
1277,1645,863,3,-1,50,05-02-2021
1278,181,431,14,3,10,23-09-2022
1279,3004,340,22,-1,15,14-01-2019
1280,291,719,5,10,,30-04-2022
1281,3216,138,6,7,15,29-09-2022
1282,2447,409,39,6,,04-03-2023
1283,1660,238,32,9,10,10-01-2019
1284,1791,786,31,9,15,06-12-2021
1285,1209,488,4,-1,50,29-07-2022
1286,2141,84,5,-1,10,05-04-2024
1287,4295,92,46,10,50,22-06-2024
1288,3862,395,31,-1,5,29-09-2023
1289,69,724,33,3,,24-01-2024
1290,621,663,50,-1,5,04-05-2022
1291,2875,930,43,4,15,05-03-2020
1292,386,969,5,10,15,24-07-2019
1293,450,825,36,5,15,03-05-2020
1294,4450,999,50,10,5,28-01-2023
1295,486,910,16,9,15,11-07-2022
1296,462,490,17,6,15,16-03-2024
1297,3663,967,21,-1,,18-04-2024
1298,4396,441,17,5,,10-12-2021
1299,1899,215,20,-1,5,13-09-2021
1300,1588,80,1,-1,50,12-04-2024
1301,577,643,47,6,10,31-03-2022
1302,4601,552,5,7,50,06-06-2021
1303,2087,151,19,7,,03-01-2023
1304,1026,873,9,7,5,06-08-2020
1305,4743,261,34,4,5,23-02-2019
1306,2539,267,20,-1,,28-05-2023
1307,50,798,33,5,20,28-03-2021
1308,3692,186,48,10,50,30-10-2019
1309,1925,245,4,4,5,25-12-2021
1310,4412,946,35,9,,24-03-2024
1311,520,217,47,1,10,30-12-2020
1312,2982,510,49,4,15,30-12-2021
1313,783,136,42,2,10,16-12-2019
1314,4159,935,24,7,15,05-03-2023
1315,243,581,44,6,,15-10-2019
1316,271,865,46,10,5,27-02-2022
1317,210,975,46,6,0,27-05-2024
1318,3540,497,15,8,,01-12-2020
1319,4313,259,1,8,5,07-12-2022
1320,1864,637,2,1,15,07-12-2019
1321,3305,769,31,9,15,08-01-2024
1322,4660,102,49,9,50,23-12-2021
1323,233,907,26,-1,0,06-06-2021
1324,2257,16,49,1,50,13-04-2021
1325,3412,213,18,-1,0,12-09-2019
1326,819,450,32,10,20,20-09-2020
1327,4039,703,30,-1,,10-05-2022
1328,4918,89,26,4,5,27-12-2021
1329,1709,643,1,1,,01-04-2020
1330,2446,424,27,8,,27-06-2019
1331,3165,396,9,-1,0,01-05-2024
1332,3553,641,37,5,50,27-05-2020
1333,1086,199,50,4,5,06-09-2022
1334,1209,934,3,-1,0,05-02-2024
1335,454,820,44,9,20,14-01-2021
1336,1340,271,34,5,0,05-05-2024
1337,164,135,20,-1,5,04-06-2020
1338,1410,379,9,8,15,18-07-2023
1339,561,845,31,3,5,07-01-2024
1340,1565,648,33,-1,10,28-09-2023
1341,4990,781,14,-1,50,19-09-2022
1342,611,305,20,8,50,20-11-2023
1343,2679,374,15,2,15,21-10-2019
1344,1789,979,37,7,20,06-02-2023
1345,2103,622,19,9,0,03-12-2021
1346,2461,248,19,8,0,22-01-2020
1347,2974,159,45,7,10,08-01-2023
1348,2781,979,42,8,5,09-01-2020
1349,2482,245,24,5,20,20-04-2021
1350,3236,815,32,-1,50,06-08-2021
1351,2425,673,29,1,20,11-09-2021
1352,3862,762,40,5,5,08-08-2023
1353,3103,345,50,7,50,14-01-2019
1354,1901,663,14,6,0,13-06-2021
1355,1528,560,26,3,20,06-08-2021
1356,3113,869,20,9,15,20-05-2020
1357,3363,647,40,5,15,25-09-2020
1358,3792,42,8,10,0,30-06-2023
1359,1698,523,2,7,,05-06-2024
1360,1863,59,48,5,10,13-07-2022
1361,2267,990,35,-1,,23-05-2020
1362,3976,483,13,4,10,03-03-2022
1363,4895,793,37,7,15,28-11-2021
1364,173,38,8,3,15,06-12-2020
1365,312,74,15,6,5,12-12-2023
1366,2054,457,18,-1,10,16-02-2019
1367,3633,603,3,-1,,08-06-2022
1368,916,629,11,8,15,06-10-2023
1369,3512,623,4,10,,30-01-2024
1370,2843,545,43,7,0,26-07-2022
1371,610,62,40,8,0,27-11-2021
1372,466,841,7,10,5,31-08-2019
1373,3504,966,49,10,0,19-10-2019
1374,1806,955,26,7,,12-06-2024
1375,4540,617,6,-1,0,31-05-2021
1376,696,908,44,5,5,13-01-2024
1377,1420,449,46,3,,18-02-2022
1378,2991,400,33,9,5,09-05-2024
1379,3458,925,50,1,5,05-07-2021
1380,3168,936,26,10,,27-11-2019
1381,3631,695,32,8,,05-05-2021
1382,2307,615,46,-1,,31-07-2020
1383,2184,962,32,2,15,17-03-2021
1384,1969,173,34,1,5,27-11-2022
1385,1727,77,10,2,0,28-02-2023
1386,794,836,43,6,,22-01-2020
1387,3211,359,38,4,0,14-04-2022
1388,1204,156,28,10,50,11-03-2022
1389,1780,970,40,4,0,13-08-2023
1390,2948,494,39,-1,,07-01-2022
1391,1310,457,35,2,,25-12-2022
1392,3725,228,2,2,,14-09-2023
